vector_size_exponent,vector_size,threads_per_block_exponent,threads_per_block,comparators_per_thread_exponent,comparators_per_thread,values_per_block,blocks_per_grid,repetition,elapsed_time_ms
11,2048,5,32,0,1,64,32,1,0.088064
11,2048,5,32,0,1,64,32,2,0.07168
11,2048,5,32,0,1,64,32,3,0.072704
11,2048,5,32,0,1,64,32,4,0.072704
11,2048,5,32,0,1,64,32,5,0.072704
11,2048,5,32,0,1,64,32,6,0.07168
11,2048,5,32,0,1,64,32,7,0.07168
11,2048,5,32,0,1,64,32,8,0.07168
11,2048,5,32,0,1,64,32,9,0.07168
11,2048,5,32,0,1,64,32,10,0.07168
11,2048,5,32,1,2,128,16,1,0.091136
11,2048,5,32,1,2,128,16,2,0.072704
11,2048,5,32,1,2,128,16,3,0.072704
11,2048,5,32,1,2,128,16,4,0.072704
11,2048,5,32,1,2,128,16,5,0.072704
11,2048,5,32,1,2,128,16,6,0.072704
11,2048,5,32,1,2,128,16,7,0.073728
11,2048,5,32,1,2,128,16,8,0.072704
11,2048,5,32,1,2,128,16,9,0.072704
11,2048,5,32,1,2,128,16,10,0.072704
11,2048,5,32,2,4,256,8,1,0.105472
11,2048,5,32,2,4,256,8,2,0.086016
11,2048,5,32,2,4,256,8,3,0.086016
11,2048,5,32,2,4,256,8,4,0.086016
11,2048,5,32,2,4,256,8,5,0.086016
11,2048,5,32,2,4,256,8,6,0.086016
11,2048,5,32,2,4,256,8,7,0.086016
11,2048,5,32,2,4,256,8,8,0.086016
11,2048,5,32,2,4,256,8,9,0.086016
11,2048,5,32,2,4,256,8,10,0.086016
11,2048,5,32,3,8,512,4,1,0.147456
11,2048,5,32,3,8,512,4,2,0.124928
11,2048,5,32,3,8,512,4,3,0.124928
11,2048,5,32,3,8,512,4,4,0.124928
11,2048,5,32,3,8,512,4,5,0.124928
11,2048,5,32,3,8,512,4,6,0.125952
11,2048,5,32,3,8,512,4,7,0.124928
11,2048,5,32,3,8,512,4,8,0.124928
11,2048,5,32,3,8,512,4,9,0.124928
11,2048,5,32,3,8,512,4,10,0.125952
11,2048,5,32,4,16,1024,2,1,0.243712
11,2048,5,32,4,16,1024,2,2,0.208896
11,2048,5,32,4,16,1024,2,3,0.208896
11,2048,5,32,4,16,1024,2,4,0.208896
11,2048,5,32,4,16,1024,2,5,0.207872
11,2048,5,32,4,16,1024,2,6,0.208896
11,2048,5,32,4,16,1024,2,7,0.207872
11,2048,5,32,4,16,1024,2,8,0.208896
11,2048,5,32,4,16,1024,2,9,0.207872
11,2048,5,32,4,16,1024,2,10,0.20992
11,2048,6,64,0,1,128,16,1,0.05632
11,2048,6,64,0,1,128,16,2,0.057344
11,2048,6,64,0,1,128,16,3,0.05632
11,2048,6,64,0,1,128,16,4,0.05632
11,2048,6,64,0,1,128,16,5,0.05632
11,2048,6,64,0,1,128,16,6,0.058368
11,2048,6,64,0,1,128,16,7,0.05632
11,2048,6,64,0,1,128,16,8,0.057344
11,2048,6,64,0,1,128,16,9,0.057344
11,2048,6,64,0,1,128,16,10,0.05632
11,2048,6,64,1,2,256,8,1,0.058368
11,2048,6,64,1,2,256,8,2,0.059392
11,2048,6,64,1,2,256,8,3,0.058368
11,2048,6,64,1,2,256,8,4,0.058368
11,2048,6,64,1,2,256,8,5,0.059392
11,2048,6,64,1,2,256,8,6,0.059392
11,2048,6,64,1,2,256,8,7,0.059392
11,2048,6,64,1,2,256,8,8,0.059392
11,2048,6,64,1,2,256,8,9,0.058368
11,2048,6,64,1,2,256,8,10,0.059392
11,2048,6,64,2,4,512,4,1,0.074752
11,2048,6,64,2,4,512,4,2,0.073728
11,2048,6,64,2,4,512,4,3,0.073728
11,2048,6,64,2,4,512,4,4,0.073728
11,2048,6,64,2,4,512,4,5,0.072704
11,2048,6,64,2,4,512,4,6,0.072704
11,2048,6,64,2,4,512,4,7,0.073728
11,2048,6,64,2,4,512,4,8,0.073728
11,2048,6,64,2,4,512,4,9,0.073728
11,2048,6,64,2,4,512,4,10,0.072704
11,2048,6,64,3,8,1024,2,1,0.11264
11,2048,6,64,3,8,1024,2,2,0.111616
11,2048,6,64,3,8,1024,2,3,0.11264
11,2048,6,64,3,8,1024,2,4,0.111616
11,2048,6,64,3,8,1024,2,5,0.111616
11,2048,6,64,3,8,1024,2,6,0.11264
11,2048,6,64,3,8,1024,2,7,0.11264
11,2048,6,64,3,8,1024,2,8,0.11264
11,2048,6,64,3,8,1024,2,9,0.111616
11,2048,6,64,3,8,1024,2,10,0.111616
11,2048,6,64,4,16,2048,1,1,0.198656
11,2048,6,64,4,16,2048,1,2,0.197632
11,2048,6,64,4,16,2048,1,3,0.197632
11,2048,6,64,4,16,2048,1,4,0.198656
11,2048,6,64,4,16,2048,1,5,0.197632
11,2048,6,64,4,16,2048,1,6,0.197632
11,2048,6,64,4,16,2048,1,7,0.198656
11,2048,6,64,4,16,2048,1,8,0.198656
11,2048,6,64,4,16,2048,1,9,0.197632
11,2048,6,64,4,16,2048,1,10,0.198656
11,2048,7,128,0,1,256,8,1,0.044032
11,2048,7,128,0,1,256,8,2,0.044032
11,2048,7,128,0,1,256,8,3,0.044032
11,2048,7,128,0,1,256,8,4,0.044032
11,2048,7,128,0,1,256,8,5,0.044032
11,2048,7,128,0,1,256,8,6,0.044032
11,2048,7,128,0,1,256,8,7,0.043008
11,2048,7,128,0,1,256,8,8,0.044032
11,2048,7,128,0,1,256,8,9,0.044032
11,2048,7,128,0,1,256,8,10,0.044032
11,2048,7,128,1,2,512,4,1,0.048128
11,2048,7,128,1,2,512,4,2,0.047104
11,2048,7,128,1,2,512,4,3,0.048128
11,2048,7,128,1,2,512,4,4,0.047104
11,2048,7,128,1,2,512,4,5,0.047104
11,2048,7,128,1,2,512,4,6,0.048128
11,2048,7,128,1,2,512,4,7,0.047104
11,2048,7,128,1,2,512,4,8,0.048128
11,2048,7,128,1,2,512,4,9,0.047104
11,2048,7,128,1,2,512,4,10,0.047104
11,2048,7,128,2,4,1024,2,1,0.063488
11,2048,7,128,2,4,1024,2,2,0.063488
11,2048,7,128,2,4,1024,2,3,0.063488
11,2048,7,128,2,4,1024,2,4,0.063488
11,2048,7,128,2,4,1024,2,5,0.063488
11,2048,7,128,2,4,1024,2,6,0.064512
11,2048,7,128,2,4,1024,2,7,0.063488
11,2048,7,128,2,4,1024,2,8,0.064512
11,2048,7,128,2,4,1024,2,9,0.063488
11,2048,7,128,2,4,1024,2,10,0.064512
11,2048,7,128,3,8,2048,1,1,0.105472
11,2048,7,128,3,8,2048,1,2,0.105472
11,2048,7,128,3,8,2048,1,3,0.104448
11,2048,7,128,3,8,2048,1,4,0.105472
11,2048,7,128,3,8,2048,1,5,0.105472
11,2048,7,128,3,8,2048,1,6,0.105472
11,2048,7,128,3,8,2048,1,7,0.105472
11,2048,7,128,3,8,2048,1,8,0.105472
11,2048,7,128,3,8,2048,1,9,0.105472
11,2048,7,128,3,8,2048,1,10,0.105472
11,2048,8,256,0,1,512,4,1,0.03584
11,2048,8,256,0,1,512,4,2,0.03584
11,2048,8,256,0,1,512,4,3,0.03584
11,2048,8,256,0,1,512,4,4,0.03584
11,2048,8,256,0,1,512,4,5,0.034816
11,2048,8,256,0,1,512,4,6,0.03584
11,2048,8,256,0,1,512,4,7,0.034816
11,2048,8,256,0,1,512,4,8,0.03584
11,2048,8,256,0,1,512,4,9,0.03584
11,2048,8,256,0,1,512,4,10,0.03584
11,2048,8,256,1,2,1024,2,1,0.041984
11,2048,8,256,1,2,1024,2,2,0.041984
11,2048,8,256,1,2,1024,2,3,0.041984
11,2048,8,256,1,2,1024,2,4,0.041984
11,2048,8,256,1,2,1024,2,5,0.04096
11,2048,8,256,1,2,1024,2,6,0.041984
11,2048,8,256,1,2,1024,2,7,0.04096
11,2048,8,256,1,2,1024,2,8,0.041984
11,2048,8,256,1,2,1024,2,9,0.04096
11,2048,8,256,1,2,1024,2,10,0.041984
11,2048,8,256,2,4,2048,1,1,0.062464
11,2048,8,256,2,4,2048,1,2,0.062464
11,2048,8,256,2,4,2048,1,3,0.062464
11,2048,8,256,2,4,2048,1,4,0.062464
11,2048,8,256,2,4,2048,1,5,0.062464
11,2048,8,256,2,4,2048,1,6,0.062464
11,2048,8,256,2,4,2048,1,7,0.06144
11,2048,8,256,2,4,2048,1,8,0.062464
11,2048,8,256,2,4,2048,1,9,0.062464
11,2048,8,256,2,4,2048,1,10,0.062464
11,2048,9,512,0,1,1024,2,1,0.036864
11,2048,9,512,0,1,1024,2,2,0.036864
11,2048,9,512,0,1,1024,2,3,0.036864
11,2048,9,512,0,1,1024,2,4,0.036864
11,2048,9,512,0,1,1024,2,5,0.036864
11,2048,9,512,0,1,1024,2,6,0.036864
11,2048,9,512,0,1,1024,2,7,0.036864
11,2048,9,512,0,1,1024,2,8,0.037888
11,2048,9,512,0,1,1024,2,9,0.037888
11,2048,9,512,0,1,1024,2,10,0.037888
11,2048,9,512,1,2,2048,1,1,0.04608
11,2048,9,512,1,2,2048,1,2,0.04608
11,2048,9,512,1,2,2048,1,3,0.04608
11,2048,9,512,1,2,2048,1,4,0.04608
11,2048,9,512,1,2,2048,1,5,0.04608
11,2048,9,512,1,2,2048,1,6,0.047104
11,2048,9,512,1,2,2048,1,7,0.047104
11,2048,9,512,1,2,2048,1,8,0.04608
11,2048,9,512,1,2,2048,1,9,0.04608
11,2048,9,512,1,2,2048,1,10,0.04608
11,2048,10,1024,0,1,2048,1,1,0.049152
11,2048,10,1024,0,1,2048,1,2,0.050176
11,2048,10,1024,0,1,2048,1,3,0.050176
11,2048,10,1024,0,1,2048,1,4,0.050176
11,2048,10,1024,0,1,2048,1,5,0.049152
11,2048,10,1024,0,1,2048,1,6,0.050176
11,2048,10,1024,0,1,2048,1,7,0.050176
11,2048,10,1024,0,1,2048,1,8,0.050176
11,2048,10,1024,0,1,2048,1,9,0.050176
11,2048,10,1024,0,1,2048,1,10,0.050176
12,4096,5,32,0,1,64,64,1,0.093184
12,4096,5,32,0,1,64,64,2,0.093184
12,4096,5,32,0,1,64,64,3,0.09216
12,4096,5,32,0,1,64,64,4,0.093184
12,4096,5,32,0,1,64,64,5,0.093184
12,4096,5,32,0,1,64,64,6,0.09216
12,4096,5,32,0,1,64,64,7,0.093184
12,4096,5,32,0,1,64,64,8,0.093184
12,4096,5,32,0,1,64,64,9,0.093184
12,4096,5,32,0,1,64,64,10,0.093184
12,4096,5,32,1,2,128,32,1,0.095232
12,4096,5,32,1,2,128,32,2,0.094208
12,4096,5,32,1,2,128,32,3,0.095232
12,4096,5,32,1,2,128,32,4,0.094208
12,4096,5,32,1,2,128,32,5,0.095232
12,4096,5,32,1,2,128,32,6,0.094208
12,4096,5,32,1,2,128,32,7,0.094208
12,4096,5,32,1,2,128,32,8,0.095232
12,4096,5,32,1,2,128,32,9,0.096256
12,4096,5,32,1,2,128,32,10,0.094208
12,4096,5,32,2,4,256,16,1,0.111616
12,4096,5,32,2,4,256,16,2,0.111616
12,4096,5,32,2,4,256,16,3,0.111616
12,4096,5,32,2,4,256,16,4,0.111616
12,4096,5,32,2,4,256,16,5,0.111616
12,4096,5,32,2,4,256,16,6,0.110592
12,4096,5,32,2,4,256,16,7,0.111616
12,4096,5,32,2,4,256,16,8,0.111616
12,4096,5,32,2,4,256,16,9,0.111616
12,4096,5,32,2,4,256,16,10,0.110592
12,4096,5,32,3,8,512,8,1,0.159744
12,4096,5,32,3,8,512,8,2,0.159744
12,4096,5,32,3,8,512,8,3,0.159744
12,4096,5,32,3,8,512,8,4,0.160768
12,4096,5,32,3,8,512,8,5,0.159744
12,4096,5,32,3,8,512,8,6,0.15872
12,4096,5,32,3,8,512,8,7,0.159744
12,4096,5,32,3,8,512,8,8,0.15872
12,4096,5,32,3,8,512,8,9,0.159744
12,4096,5,32,3,8,512,8,10,0.159744
12,4096,5,32,4,16,1024,4,1,0.260096
12,4096,5,32,4,16,1024,4,2,0.26112
12,4096,5,32,4,16,1024,4,3,0.260096
12,4096,5,32,4,16,1024,4,4,0.260096
12,4096,5,32,4,16,1024,4,5,0.260096
12,4096,5,32,4,16,1024,4,6,0.260096
12,4096,5,32,4,16,1024,4,7,0.260096
12,4096,5,32,4,16,1024,4,8,0.26112
12,4096,5,32,4,16,1024,4,9,0.260096
12,4096,5,32,4,16,1024,4,10,0.26112
12,4096,6,64,0,1,128,32,1,0.075776
12,4096,6,64,0,1,128,32,2,0.074752
12,4096,6,64,0,1,128,32,3,0.074752
12,4096,6,64,0,1,128,32,4,0.074752
12,4096,6,64,0,1,128,32,5,0.074752
12,4096,6,64,0,1,128,32,6,0.074752
12,4096,6,64,0,1,128,32,7,0.075776
12,4096,6,64,0,1,128,32,8,0.074752
12,4096,6,64,0,1,128,32,9,0.075776
12,4096,6,64,0,1,128,32,10,0.074752
12,4096,6,64,1,2,256,16,1,0.078848
12,4096,6,64,1,2,256,16,2,0.078848
12,4096,6,64,1,2,256,16,3,0.077824
12,4096,6,64,1,2,256,16,4,0.077824
12,4096,6,64,1,2,256,16,5,0.078848
12,4096,6,64,1,2,256,16,6,0.077824
12,4096,6,64,1,2,256,16,7,0.077824
12,4096,6,64,1,2,256,16,8,0.078848
12,4096,6,64,1,2,256,16,9,0.077824
12,4096,6,64,1,2,256,16,10,0.077824
12,4096,6,64,2,4,512,8,1,0.096256
12,4096,6,64,2,4,512,8,2,0.096256
12,4096,6,64,2,4,512,8,3,0.095232
12,4096,6,64,2,4,512,8,4,0.095232
12,4096,6,64,2,4,512,8,5,0.095232
12,4096,6,64,2,4,512,8,6,0.095232
12,4096,6,64,2,4,512,8,7,0.095232
12,4096,6,64,2,4,512,8,8,0.095232
12,4096,6,64,2,4,512,8,9,0.095232
12,4096,6,64,2,4,512,8,10,0.096256
12,4096,6,64,3,8,1024,4,1,0.141312
12,4096,6,64,3,8,1024,4,2,0.142336
12,4096,6,64,3,8,1024,4,3,0.142336
12,4096,6,64,3,8,1024,4,4,0.142336
12,4096,6,64,3,8,1024,4,5,0.142336
12,4096,6,64,3,8,1024,4,6,0.142336
12,4096,6,64,3,8,1024,4,7,0.142336
12,4096,6,64,3,8,1024,4,8,0.142336
12,4096,6,64,3,8,1024,4,9,0.142336
12,4096,6,64,3,8,1024,4,10,0.142336
12,4096,6,64,4,16,2048,2,1,0.243712
12,4096,6,64,4,16,2048,2,2,0.243712
12,4096,6,64,4,16,2048,2,3,0.242688
12,4096,6,64,4,16,2048,2,4,0.243712
12,4096,6,64,4,16,2048,2,5,0.242688
12,4096,6,64,4,16,2048,2,6,0.243712
12,4096,6,64,4,16,2048,2,7,0.242688
12,4096,6,64,4,16,2048,2,8,0.243712
12,4096,6,64,4,16,2048,2,9,0.242688
12,4096,6,64,4,16,2048,2,10,0.243712
12,4096,7,128,0,1,256,16,1,0.060416
12,4096,7,128,0,1,256,16,2,0.059392
12,4096,7,128,0,1,256,16,3,0.059392
12,4096,7,128,0,1,256,16,4,0.059392
12,4096,7,128,0,1,256,16,5,0.060416
12,4096,7,128,0,1,256,16,6,0.058368
12,4096,7,128,0,1,256,16,7,0.059392
12,4096,7,128,0,1,256,16,8,0.059392
12,4096,7,128,0,1,256,16,9,0.060416
12,4096,7,128,0,1,256,16,10,0.058368
12,4096,7,128,1,2,512,8,1,0.063488
12,4096,7,128,1,2,512,8,2,0.064512
12,4096,7,128,1,2,512,8,3,0.063488
12,4096,7,128,1,2,512,8,4,0.064512
12,4096,7,128,1,2,512,8,5,0.063488
12,4096,7,128,1,2,512,8,6,0.063488
12,4096,7,128,1,2,512,8,7,0.063488
12,4096,7,128,1,2,512,8,8,0.063488
12,4096,7,128,1,2,512,8,9,0.064512
12,4096,7,128,1,2,512,8,10,0.064512
12,4096,7,128,2,4,1024,4,1,0.082944
12,4096,7,128,2,4,1024,4,2,0.082944
12,4096,7,128,2,4,1024,4,3,0.082944
12,4096,7,128,2,4,1024,4,4,0.082944
12,4096,7,128,2,4,1024,4,5,0.083968
12,4096,7,128,2,4,1024,4,6,0.082944
12,4096,7,128,2,4,1024,4,7,0.082944
12,4096,7,128,2,4,1024,4,8,0.08192
12,4096,7,128,2,4,1024,4,9,0.082944
12,4096,7,128,2,4,1024,4,10,0.082944
12,4096,7,128,3,8,2048,2,1,0.131072
12,4096,7,128,3,8,2048,2,2,0.131072
12,4096,7,128,3,8,2048,2,3,0.131072
12,4096,7,128,3,8,2048,2,4,0.130048
12,4096,7,128,3,8,2048,2,5,0.130048
12,4096,7,128,3,8,2048,2,6,0.131072
12,4096,7,128,3,8,2048,2,7,0.131072
12,4096,7,128,3,8,2048,2,8,0.130048
12,4096,7,128,3,8,2048,2,9,0.131072
12,4096,7,128,3,8,2048,2,10,0.130048
12,4096,7,128,4,16,4096,1,1,0.234496
12,4096,7,128,4,16,4096,1,2,0.233472
12,4096,7,128,4,16,4096,1,3,0.233472
12,4096,7,128,4,16,4096,1,4,0.233472
12,4096,7,128,4,16,4096,1,5,0.233472
12,4096,7,128,4,16,4096,1,6,0.233472
12,4096,7,128,4,16,4096,1,7,0.233472
12,4096,7,128,4,16,4096,1,8,0.234496
12,4096,7,128,4,16,4096,1,9,0.233472
12,4096,7,128,4,16,4096,1,10,0.233472
12,4096,8,256,0,1,512,8,1,0.050176
12,4096,8,256,0,1,512,8,2,0.049152
12,4096,8,256,0,1,512,8,3,0.050176
12,4096,8,256,0,1,512,8,4,0.049152
12,4096,8,256,0,1,512,8,5,0.048128
12,4096,8,256,0,1,512,8,6,0.049152
12,4096,8,256,0,1,512,8,7,0.049152
12,4096,8,256,0,1,512,8,8,0.049152
12,4096,8,256,0,1,512,8,9,0.049152
12,4096,8,256,0,1,512,8,10,0.049152
12,4096,8,256,1,2,1024,4,1,0.05632
12,4096,8,256,1,2,1024,4,2,0.054272
12,4096,8,256,1,2,1024,4,3,0.055296
12,4096,8,256,1,2,1024,4,4,0.054272
12,4096,8,256,1,2,1024,4,5,0.055296
12,4096,8,256,1,2,1024,4,6,0.055296
12,4096,8,256,1,2,1024,4,7,0.054272
12,4096,8,256,1,2,1024,4,8,0.055296
12,4096,8,256,1,2,1024,4,9,0.055296
12,4096,8,256,1,2,1024,4,10,0.055296
12,4096,8,256,2,4,2048,2,1,0.078848
12,4096,8,256,2,4,2048,2,2,0.078848
12,4096,8,256,2,4,2048,2,3,0.078848
12,4096,8,256,2,4,2048,2,4,0.078848
12,4096,8,256,2,4,2048,2,5,0.078848
12,4096,8,256,2,4,2048,2,6,0.078848
12,4096,8,256,2,4,2048,2,7,0.077824
12,4096,8,256,2,4,2048,2,8,0.078848
12,4096,8,256,2,4,2048,2,9,0.077824
12,4096,8,256,2,4,2048,2,10,0.078848
12,4096,8,256,3,8,4096,1,1,0.134144
12,4096,8,256,3,8,4096,1,2,0.134144
12,4096,8,256,3,8,4096,1,3,0.134144
12,4096,8,256,3,8,4096,1,4,0.134144
12,4096,8,256,3,8,4096,1,5,0.13312
12,4096,8,256,3,8,4096,1,6,0.134144
12,4096,8,256,3,8,4096,1,7,0.134144
12,4096,8,256,3,8,4096,1,8,0.134144
12,4096,8,256,3,8,4096,1,9,0.13312
12,4096,8,256,3,8,4096,1,10,0.134144
12,4096,9,512,0,1,1024,4,1,0.049152
12,4096,9,512,0,1,1024,4,2,0.050176
12,4096,9,512,0,1,1024,4,3,0.050176
12,4096,9,512,0,1,1024,4,4,0.050176
12,4096,9,512,0,1,1024,4,5,0.049152
12,4096,9,512,0,1,1024,4,6,0.049152
12,4096,9,512,0,1,1024,4,7,0.049152
12,4096,9,512,0,1,1024,4,8,0.050176
12,4096,9,512,0,1,1024,4,9,0.049152
12,4096,9,512,0,1,1024,4,10,0.049152
12,4096,9,512,1,2,2048,2,1,0.059392
12,4096,9,512,1,2,2048,2,2,0.060416
12,4096,9,512,1,2,2048,2,3,0.059392
12,4096,9,512,1,2,2048,2,4,0.060416
12,4096,9,512,1,2,2048,2,5,0.059392
12,4096,9,512,1,2,2048,2,6,0.059392
12,4096,9,512,1,2,2048,2,7,0.059392
12,4096,9,512,1,2,2048,2,8,0.060416
12,4096,9,512,1,2,2048,2,9,0.060416
12,4096,9,512,1,2,2048,2,10,0.059392
12,4096,9,512,2,4,4096,1,1,0.090112
12,4096,9,512,2,4,4096,1,2,0.090112
12,4096,9,512,2,4,4096,1,3,0.090112
12,4096,9,512,2,4,4096,1,4,0.091136
12,4096,9,512,2,4,4096,1,5,0.090112
12,4096,9,512,2,4,4096,1,6,0.091136
12,4096,9,512,2,4,4096,1,7,0.089088
12,4096,9,512,2,4,4096,1,8,0.089088
12,4096,9,512,2,4,4096,1,9,0.089088
12,4096,9,512,2,4,4096,1,10,0.090112
12,4096,10,1024,0,1,2048,2,1,0.062464
12,4096,10,1024,0,1,2048,2,2,0.063488
12,4096,10,1024,0,1,2048,2,3,0.062464
12,4096,10,1024,0,1,2048,2,4,0.062464
12,4096,10,1024,0,1,2048,2,5,0.062464
12,4096,10,1024,0,1,2048,2,6,0.063488
12,4096,10,1024,0,1,2048,2,7,0.063488
12,4096,10,1024,0,1,2048,2,8,0.062464
12,4096,10,1024,0,1,2048,2,9,0.063488
12,4096,10,1024,0,1,2048,2,10,0.063488
12,4096,10,1024,1,2,4096,1,1,0.078848
12,4096,10,1024,1,2,4096,1,2,0.077824
12,4096,10,1024,1,2,4096,1,3,0.078848
12,4096,10,1024,1,2,4096,1,4,0.078848
12,4096,10,1024,1,2,4096,1,5,0.077824
12,4096,10,1024,1,2,4096,1,6,0.078848
12,4096,10,1024,1,2,4096,1,7,0.078848
12,4096,10,1024,1,2,4096,1,8,0.078848
12,4096,10,1024,1,2,4096,1,9,0.078848
12,4096,10,1024,1,2,4096,1,10,0.077824
13,8192,5,32,0,1,64,128,1,0.120832
13,8192,5,32,0,1,64,128,2,0.120832
13,8192,5,32,0,1,64,128,3,0.120832
13,8192,5,32,0,1,64,128,4,0.121856
13,8192,5,32,0,1,64,128,5,0.121856
13,8192,5,32,0,1,64,128,6,0.120832
13,8192,5,32,0,1,64,128,7,0.120832
13,8192,5,32,0,1,64,128,8,0.121856
13,8192,5,32,0,1,64,128,9,0.120832
13,8192,5,32,0,1,64,128,10,0.120832
13,8192,5,32,1,2,128,64,1,0.119808
13,8192,5,32,1,2,128,64,2,0.119808
13,8192,5,32,1,2,128,64,3,0.119808
13,8192,5,32,1,2,128,64,4,0.120832
13,8192,5,32,1,2,128,64,5,0.121856
13,8192,5,32,1,2,128,64,6,0.119808
13,8192,5,32,1,2,128,64,7,0.119808
13,8192,5,32,1,2,128,64,8,0.118784
13,8192,5,32,1,2,128,64,9,0.119808
13,8192,5,32,1,2,128,64,10,0.119808
13,8192,5,32,2,4,256,32,1,0.141312
13,8192,5,32,2,4,256,32,2,0.140288
13,8192,5,32,2,4,256,32,3,0.140288
13,8192,5,32,2,4,256,32,4,0.140288
13,8192,5,32,2,4,256,32,5,0.140288
13,8192,5,32,2,4,256,32,6,0.139264
13,8192,5,32,2,4,256,32,7,0.140288
13,8192,5,32,2,4,256,32,8,0.140288
13,8192,5,32,2,4,256,32,9,0.140288
13,8192,5,32,2,4,256,32,10,0.140288
13,8192,5,32,3,8,512,16,1,0.19968
13,8192,5,32,3,8,512,16,2,0.19968
13,8192,5,32,3,8,512,16,3,0.19968
13,8192,5,32,3,8,512,16,4,0.19968
13,8192,5,32,3,8,512,16,5,0.19968
13,8192,5,32,3,8,512,16,6,0.19968
13,8192,5,32,3,8,512,16,7,0.19968
13,8192,5,32,3,8,512,16,8,0.19968
13,8192,5,32,3,8,512,16,9,0.19968
13,8192,5,32,3,8,512,16,10,0.198656
13,8192,5,32,4,16,1024,8,1,0.320512
13,8192,5,32,4,16,1024,8,2,0.320512
13,8192,5,32,4,16,1024,8,3,0.319488
13,8192,5,32,4,16,1024,8,4,0.320512
13,8192,5,32,4,16,1024,8,5,0.319488
13,8192,5,32,4,16,1024,8,6,0.320512
13,8192,5,32,4,16,1024,8,7,0.319488
13,8192,5,32,4,16,1024,8,8,0.320512
13,8192,5,32,4,16,1024,8,9,0.319488
13,8192,5,32,4,16,1024,8,10,0.320512
13,8192,6,64,0,1,128,64,1,0.098304
13,8192,6,64,0,1,128,64,2,0.09728
13,8192,6,64,0,1,128,64,3,0.09728
13,8192,6,64,0,1,128,64,4,0.098304
13,8192,6,64,0,1,128,64,5,0.098304
13,8192,6,64,0,1,128,64,6,0.098304
13,8192,6,64,0,1,128,64,7,0.09728
13,8192,6,64,0,1,128,64,8,0.098304
13,8192,6,64,0,1,128,64,9,0.098304
13,8192,6,64,0,1,128,64,10,0.098304
13,8192,6,64,1,2,256,32,1,0.100352
13,8192,6,64,1,2,256,32,2,0.101376
13,8192,6,64,1,2,256,32,3,0.100352
13,8192,6,64,1,2,256,32,4,0.099328
13,8192,6,64,1,2,256,32,5,0.101376
13,8192,6,64,1,2,256,32,6,0.100352
13,8192,6,64,1,2,256,32,7,0.100352
13,8192,6,64,1,2,256,32,8,0.101376
13,8192,6,64,1,2,256,32,9,0.099328
13,8192,6,64,1,2,256,32,10,0.100352
13,8192,6,64,2,4,512,16,1,0.12288
13,8192,6,64,2,4,512,16,2,0.121856
13,8192,6,64,2,4,512,16,3,0.12288
13,8192,6,64,2,4,512,16,4,0.121856
13,8192,6,64,2,4,512,16,5,0.12288
13,8192,6,64,2,4,512,16,6,0.12288
13,8192,6,64,2,4,512,16,7,0.121856
13,8192,6,64,2,4,512,16,8,0.12288
13,8192,6,64,2,4,512,16,9,0.12288
13,8192,6,64,2,4,512,16,10,0.12288
13,8192,6,64,3,8,1024,8,1,0.177152
13,8192,6,64,3,8,1024,8,2,0.177152
13,8192,6,64,3,8,1024,8,3,0.177152
13,8192,6,64,3,8,1024,8,4,0.177152
13,8192,6,64,3,8,1024,8,5,0.177152
13,8192,6,64,3,8,1024,8,6,0.177152
13,8192,6,64,3,8,1024,8,7,0.177152
13,8192,6,64,3,8,1024,8,8,0.176128
13,8192,6,64,3,8,1024,8,9,0.177152
13,8192,6,64,3,8,1024,8,10,0.177152
13,8192,6,64,4,16,2048,4,1,0.297984
13,8192,6,64,4,16,2048,4,2,0.29696
13,8192,6,64,4,16,2048,4,3,0.297984
13,8192,6,64,4,16,2048,4,4,0.29696
13,8192,6,64,4,16,2048,4,5,0.29696
13,8192,6,64,4,16,2048,4,6,0.29696
13,8192,6,64,4,16,2048,4,7,0.29696
13,8192,6,64,4,16,2048,4,8,0.297984
13,8192,6,64,4,16,2048,4,9,0.29696
13,8192,6,64,4,16,2048,4,10,0.29696
13,8192,7,128,0,1,256,32,1,0.078848
13,8192,7,128,0,1,256,32,2,0.077824
13,8192,7,128,0,1,256,32,3,0.078848
13,8192,7,128,0,1,256,32,4,0.078848
13,8192,7,128,0,1,256,32,5,0.078848
13,8192,7,128,0,1,256,32,6,0.078848
13,8192,7,128,0,1,256,32,7,0.078848
13,8192,7,128,0,1,256,32,8,0.077824
13,8192,7,128,0,1,256,32,9,0.078848
13,8192,7,128,0,1,256,32,10,0.078848
13,8192,7,128,1,2,512,16,1,0.083968
13,8192,7,128,1,2,512,16,2,0.083968
13,8192,7,128,1,2,512,16,3,0.083968
13,8192,7,128,1,2,512,16,4,0.082944
13,8192,7,128,1,2,512,16,5,0.082944
13,8192,7,128,1,2,512,16,6,0.083968
13,8192,7,128,1,2,512,16,7,0.083968
13,8192,7,128,1,2,512,16,8,0.083968
13,8192,7,128,1,2,512,16,9,0.083968
13,8192,7,128,1,2,512,16,10,0.083968
13,8192,7,128,2,4,1024,8,1,0.105472
13,8192,7,128,2,4,1024,8,2,0.105472
13,8192,7,128,2,4,1024,8,3,0.104448
13,8192,7,128,2,4,1024,8,4,0.105472
13,8192,7,128,2,4,1024,8,5,0.105472
13,8192,7,128,2,4,1024,8,6,0.104448
13,8192,7,128,2,4,1024,8,7,0.105472
